id;successful_forward_passes_percent;fouls_avg;successful_vertical_passes_percent;dribbles_avg;back_pass_to_gk_avg;forward_passes_avg;deep_completed_cross_avg;successful_attacking_actions_avg;accelerations_avg;third_position;minutes_on_field;prevented_goals;through_passes_avg;height;goals;market_value;foul_suffered_avg;accurate_passes_to_final_third_percent;defensive_duels_won;primary_position_percent;shots_avg;full_name;aerial_duels_won;last_club_name;back_passes_avg;shots;progressive_run_avg;successful_through_passes_percent;received_long_pass_avg;successful_dribbles_percent;crosses_avg;current_team_logo;duels_avg;successful_cross_from_left_percent;goalkeeper_exits_avg;domestic_competition_name;accurate_short_medium_pass_percent;key_passes_avg;pre_assist_avg;passport_country_codes;xg_shot;non_penalty_goal;foot;total_matches;defensive_duels_avg;short_medium_pass_avg;long_passes_avg;tackle_avg;passes_avg;cross_from_right_avg;conceded_goals;direct_free_kicks_taken_avg;deep_completed_pass_avg;passes_to_final_third_avg;shots_against;direct_free_kicks_on_target_percent;offensive_duels_won;smart_passes_avg;penalties_conversion_percent;free_kicks_taken_avg;aerial_duels_avg;cross_to_goalie_box_avg;birth_date;yellow_cards_avg;pre_pre_assist_avg;accurate_passes_percent;birth_country_code;xg_shot_avg;xg_assist;duels_won;conceded_goals_avg;image;successful_long_passes_percent;assists_avg;accurate_crosses_percent;on_loan;current_team_name;yellow_cards;weight;possession_adjusted_interceptions;offensive_duels_avg;positions;pass_to_penalty_area_avg;cross_from_left_avg;accurate_smart_passes_percent;penalties_taken;red_cards_avg;head_goals;progressive_pass_avg;received_pass_avg;name;average_pass_length;secondary_position_percent;successful_progressive_pass_percent;xg_save_avg;current_team_color;successful_back_passes_percent;successful_defensive_actions_avg;possession_adjusted_tackle;corners_taken_avg;shot_assists_avg;clean_sheets;red_cards;shot_block_avg;head_goals_avg;xg_save;interceptions_avg;assists;primary_position;goal_conversion_percent;average_long_pass_length;successful_cross_from_right_percent;save_percent;goals_avg;passport_country_names;gk_aerial_duels_avg;prevented_goals_avg;contract_expires;accurate_pass_to_penalty_area_percent;vertical_passes_avg;birth_day;non_penalty_goal_avg;shots_on_target_percent;xg_assist_avg;touch_in_box_avg;secondary_position;shots_against_avg;age;third_position_percent;birth_country_name
452064;67.74;0.8;84.43;2.36;0.0;2.75;0.06;2.27;0.12;;3048;;0.24;182;12;700000;0.47;80.43;56.25;91;1.77;Sylla Sow;25.97;Al Najma;4.4;60;1.03;50.0;0.92;50.0;0.38;https://cdn5.wyscout.com/photos/team/public/g12554_120x120.png;13.73;50.0;;Division 1;85.68;0.35;0.03;['NLD', 'SEN'];11.08;11;right;31;1.89;12.99;0.32;0.0;13.64;0.24;0;0.0;0.8;1.36;0;0.0;31.32;0.24;100.0;0.0;2.27;0.0;1996-08-08;0.12;0.06;83.77;NLD;0.33;3.07;32.47;;https://cdn5.wyscout.com/photos/players/public/g452064_100x130.png;63.64;0.12;30.77;False;Al Najma;4;74;1.24;7.82;['CF'];0.59;0.12;50.0;1;0.03;3;1.06;9.86;S. Sow;14.98;0;75.0;0.0;000000;93.96;1.77;0.0;0.0;0.71;0;1;0.03;0.09;0.0;0.71;4;CF;20.0;11.55;25.0;0.0;0.35;['Netherlands', 'Senegal'];;;2025-06-30;75.0;3.6;1996-08-08;0.32;48.33;0.09;2.95;;;28;0;Netherlands
279287;63.49;1.12;75.21;1.44;0.0;3.93;0.09;1.41;0.03;;2882;;0.25;187;10;700000;1.22;66.07;56.94;97;1.66;Léandre Geal Tawamba Kana;48.46;Al Ta'ee;4.15;53;0.59;37.5;2.06;45.65;0.59;https://cdn5.wyscout.com/photos/team/public/g3517_120x120.png;17.21;21.43;;Division 1;80.26;0.44;0.03;['CMR'];11.82;5;right;30;2.25;14.55;0.84;0.0;15.93;0.16;0;0.0;1.22;1.75;0;0.0;30.1;0.12;100.0;0.0;4.06;0.12;1989-12-20;0.19;0.06;76.86;CMR;0.37;3.16;37.93;;https://cdn5.wyscout.com/photos/players/public/g279287_100x130.png;55.56;0.19;21.05;False;Al Ta'ee;6;95;1.97;9.02;['CF'];1.16;0.44;50.0;5;0.0;1;1.34;11.55;L. Tawamba;14.96;0;83.72;0.0;000000;84.96;2.5;0.0;0.0;0.94;0;0;0.16;0.03;0.0;1.22;6;CF;18.868;22.06;20.0;0.0;0.31;['Cameroon'];;;;51.35;3.65;1989-12-20;0.16;33.96;0.1;3.9;;;35;0;Cameroon
255123;69.18;0.68;88.27;0.95;0.41;18.03;0.33;1.51;0.03;RCMF;3045;;1.39;189;4;700000;1.0;63.61;63.45;37;1.3;Hicham Faik;33.33;Al Bukayriyah;8.81;44;0.74;40.43;0.8;50.0;1.03;https://cdn5.wyscout.com/photos/team/public/g-9478_120x120.png;9.99;22.73;;Division 1;87.61;0.33;0.0;['NLD', 'MAR'];3.13;4;left;29;4.29;41.02;6.83;0.15;48.83;0.35;0;0.3;1.15;10.64;0;40.0;50.0;0.59;0.0;1.8;0.98;0.3;1992-03-19;0.09;0.03;81.9;NLD;0.09;6.35;53.25;;https://cdn5.wyscout.com/photos/players/public/g255123_100x130.png;54.55;0.21;31.43;False;Al Bukayriyah;3;82;3.86;3.37;['LCMF', 'LCMF3', 'RCMF'];3.04;0.65;35.0;0;0.0;0;9.16;38.72;H. Faik;19.33;25;83.55;0.0;000000;97.65;5.41;0.22;2.31;1.42;0;0;0.21;0.0;0.0;2.54;7;LCMF;9.091;38.03;50.0;0.0;0.12;['Netherlands', 'Morocco'];;;2026-06-30;46.6;14.87;1992-03-19;0.12;38.64;0.19;0.98;LCMF3;;33;12;Netherlands
326126;78.34;0.82;85.75;1.8;1.02;13.81;1.76;2.79;0.0;;2197;;0.41;173;0;650000;0.94;82.31;70.07;81;0.29;Mohammed Ibrahim Al Burayk;51.06; NEOM;7.82;7;1.56;40.0;2.99;50.0;4.34;https://cdn5.wyscout.com/photos/team/public/g16976_120x120.png;13.27;57.14;;Division 1;92.39;0.57;0.04;['KSA'];0.49;0;right;25;6.02;37.16;4.71;0.04;46.0;3.77;0;0.08;1.02;5.33;0;50.0;44.66;0.08;0.0;0.61;1.93;0.66;1992-09-15;0.08;0.04;85.22;KSA;0.02;4.08;55.86;;https://cdn5.wyscout.com/photos/players/public/g326126_100x130.png;68.7;0.16;42.45;False; NEOM;2;64;4.98;4.22;['RB', 'LB'];4.47;0.57;0.0;0;0.04;0;9.67;35.76;Mohammed Al Burayk;19.69;17;82.63;0.0;000000;94.24;7.05;0.07;1.19;1.11;0;1;0.12;0.0;0.0;2.79;4;RB;0.0;34.04;40.22;0.0;0.0;['Saudi Arabia'];;;2027-06-30;53.21;15.81;1992-09-15;0.0;14.29;0.17;0.9;LB;;32;0;Saudi Arabia
401359;72.26;0.13;98.82;0.07;0.0;10.08;0.0;0.07;0.0;;1384;-0.08;0.2;192;0;600000;0.2;50.0;0.0;100;0.0;Abdelali Mhamdi;100.0;Al Batin;0.07;0;0.0;33.33;0.26;100.0;0.0;https://cdn5.wyscout.com/photos/team/public/4095_120x120.png;0.72;0.0;2.02;Division 1;98.52;0.07;0.0;['MAR'];0.0;0;right;13;0.07;8.78;7.35;0.07;16.13;0.0;22;;0.0;2.99;62;;100.0;0.0;0.0;;0.39;0.0;1991-11-29;0.13;0.0;81.85;MAR;0.0;0.22;81.82;1.43;https://cdn5.wyscout.com/photos/players/public/g401359_100x130.png;61.95;0.0;0.0;True;Al Batin;2;0;1.88;0.2;['GK'];0.26;0.0;0.0;0;0.0;0;5.01;7.93;Ali Mhamdi;36.3;0;80.52;1.43;000000;0.0;1.37;0.09;0.0;0.07;3;0;0.0;0.0;21.92;1.3;0;GK;0.0;50.82;0.0;64.52;0.0;['Morocco'];0.39;-0.005;2026-06-30;0.0;5.53;1991-11-29;0.0;0.0;0.01;0.0;;4.03;33;0;Morocco
468034;65.13;0.93;68.35;4.4;0.13;5.03;1.09;4.7;0.2;RW;2720;;0.2;176;8;600000;1.16;60.47;56.99;23;1.62;Ibrahima Ndiaye;48.21;Al Hazem;7.05;49;2.08;33.33;3.54;65.41;3.28;https://cdn5.wyscout.com/photos/team/public/2801_120x120.png;16.81;36.99;;Division 1;81.54;0.76;0.07;['SEN'];7.13;8;left;31;3.08;20.25;1.39;0.2;24.68;0.83;0;0.0;0.99;1.42;0;0.0;45.59;0.1;0.0;0.07;3.71;0.36;1998-07-06;0.17;0.07;74.13;SEN;0.24;5.1;47.05;;https://cdn5.wyscout.com/photos/players/public/g468034_100x130.png;45.24;0.2;38.38;False;Al Hazem;5;68;3.65;8.64;['LW', 'LAMF', 'RW'];3.01;2.42;33.33;0;0.0;2;3.11;19.52;I. Ndiaye;18.19;21;76.6;0.0;000000;91.55;4.33;0.3;0.1;1.13;0;0;0.17;0.07;0.0;2.38;6;LW;16.327;32.61;44.0;0.0;0.26;['Senegal'];;;;49.45;7.84;1998-07-06;0.26;32.65;0.17;3.97;LAMF;;26;12;Senegal
283472;59.87;0.24;63.08;2.83;0.08;5.97;1.18;2.87;0.16;;2291;;0.04;175;1;600000;0.94;64.0;63.49;41;0.39;Connor Pain;39.22;Al Bukayriyah;7.54;10;1.65;0.0;1.69;56.94;3.93;https://cdn5.wyscout.com/photos/team/public/g-9478_120x120.png;11.71;27.66;;Division 1;83.3;0.55;0.0;['HKG', 'AUS'];0.72;1;left;23;2.47;22.12;1.41;0.08;27.3;0.12;0;0.0;0.71;1.96;0;0.0;43.05;0.0;0.0;0.0;2.0;0.59;1993-11-11;0.08;0.04;73.24;HKG;0.03;3.27;47.32;;https://cdn5.wyscout.com/photos/players/public/g283472_100x130.png;36.11;0.2;28.0;False;Al Bukayriyah;2;68;2.73;5.93;['LW', 'LWB'];3.42;3.69;0.0;0;0.04;0;3.97;20.7;C. Pain;18.37;25;76.24;0.0;000000;94.79;3.46;0.12;0.04;0.82;0;1;0.08;0.0;0.0;1.81;5;LW;10.0;25.33;33.33;0.0;0.04;['Hong Kong', 'Australia'];;;2025-06-30;41.38;7.66;1993-11-11;0.04;40.0;0.13;1.85;LWB;;31;0;Hong Kong
-124067;71.91;1.34;67.67;4.91;0.0;13.23;1.34;4.46;0.45;RAMF;1211;;1.41;173;2;600000;0.74;62.65;59.42;39;1.19;Ahmed bin Mazen bin Ahmed Al Hijazi Al Ghamdi;43.75; NEOM;6.76;16;2.68;42.11;2.01;46.97;3.79;https://cdn5.wyscout.com/photos/team/public/g16976_120x120.png;19.25;34.21;;Division 1;82.52;1.19;0.0;['KSA', 'CAN'];1.68;2;right;16;5.13;31.88;2.38;0.22;37.98;0.97;0;0.0;1.71;6.17;0;0.0;36.05;0.59;0.0;0.22;1.19;0.67;2001-09-20;0.22;0.15;75.54;KSA;0.12;4.88;42.47;;https://cdn5.wyscout.com/photos/players/public/g-124067_100x130.png;46.88;0.59;33.33;False; NEOM;3;66;3.21;10.92;['LAMF', 'LW', 'RAMF'];5.35;2.82;37.5;0;0.0;0;7.88;32.25;Ahmed Al Ghamdi;18.37;38;82.08;0.0;000000;95.6;5.28;0.36;2.6;2.01;0;0;0.15;0.0;0.0;2.01;8;LAMF;12.5;35.18;30.77;0.0;0.15;['Saudi Arabia', 'Canada'];;;2027-06-30;44.44;9.88;2001-09-20;0.15;56.25;0.36;3.42;LW;;23;10;Saudi Arabia
331827;80.0;0.74;86.58;2.14;0.52;7.75;1.03;2.88;0.0;LW;1219;;0.44;172;0;600000;0.96;77.59;58.62;37;1.4;Mounir El Allouchi;50.0;Al Zulfi;8.79;19;1.48;33.33;1.85;58.62;2.44;https://cdn5.wyscout.com/photos/team/public/g25430_120x120.png;9.89;50.0;;Division 1;90.52;0.59;0.15;['NLD', 'MAR'];1.17;0;right;15;2.14;29.61;1.55;0.0;33.52;0.74;0;0.22;0.66;4.28;0;33.33;50.0;0.15;0.0;0.74;1.48;0.37;1994-09-27;0.07;0.0;85.24;NLD;0.09;2.05;49.25;;https://cdn5.wyscout.com/photos/players/public/g331827_100x130.png;47.62;0.22;45.45;False;Al Zulfi;1;72;2.08;5.02;['AMF', 'LCMF', 'LW'];2.44;1.62;50.0;0;0.0;0;4.65;25.77;M. El Allouchi;18.95;27;80.95;0.0;000000;94.12;2.66;0.0;2.07;0.89;0;0;0.07;0.0;0.0;1.4;3;AMF;0.0;29.78;40.0;0.0;0.0;['Netherlands', 'Morocco'];;;;57.58;11.0;1994-09-27;0.0;31.58;0.15;1.99;LCMF;;30;12;Netherlands
483769;66.5;0.8;89.57;0.72;0.36;16.51;0.28;1.6;0.08;LCMF;2246;;1.68;178;5;600000;0.28;68.98;64.65;28;2.0;Emmanuel Justine Rabby Banda;51.35;Al Ta'ee;5.73;50;0.8;42.86;0.56;61.11;0.96;https://cdn5.wyscout.com/photos/team/public/g3517_120x120.png;9.74;33.33;;Division 1;86.59;0.28;0.04;['ZAM'];4.18;5;left;24;3.97;33.46;7.21;0.04;41.55;0.24;0;0.08;1.0;9.82;0;50.0;31.65;0.36;0.0;0.52;1.48;0.16;1997-09-29;0.2;0.0;80.81;ZAM;0.17;2.52;46.91;;https://cdn5.wyscout.com/photos/players/public/g483769_100x130.png;60.0;0.04;33.33;False;Al Ta'ee;5;73;5.16;3.17;['RCMF', 'LDMF', 'LCMF'];3.05;0.72;33.33;0;0.04;0;7.73;31.58;E. Banda;20.79;25;82.9;0.0;000000;97.9;5.69;0.07;0.24;0.48;0;1;0.16;0.0;0.0;3.09;1;RCMF;10.0;38.79;33.33;0.0;0.2;['Zambia'];;;2026-06-30;46.05;13.82;1997-09-29;0.2;36.0;0.1;1.32;LDMF;;27;21;Zambia
177951;80.08;1.28;93.86;0.96;0.07;9.13;0.36;1.35;0.07;DMF;2524;;0.21;181;0;600000;1.57;85.29;61.16;21;1.0;Juan José Narváez Solarte;52.27;Al Jabalain;7.1;28;0.82;50.0;0.89;48.15;0.96;https://cdn5.wyscout.com/photos/team/public/g9286_120x120.png;12.34;25.0;;Division 1;93.86;0.32;0.0;['COL', 'ESP'];2.61;0;right;27;4.31;36.58;1.96;0.14;39.44;0.64;0;0.0;0.43;6.06;0;0.0;42.62;0.0;0.0;0.0;1.57;0.14;1995-02-12;0.11;0.0;90.87;COL;0.09;1.78;50.0;;https://cdn5.wyscout.com/photos/players/public/g177951_100x130.png;61.82;0.07;33.33;False;Al Jabalain;3;76;3.95;4.35;['RCMF', 'CF', 'DMF'];1.11;0.29;0.0;0;0.0;0;4.78;31.66;Juanjo Narváez;17.96;13;81.34;0.0;000000;98.49;5.21;0.23;1.11;0.78;0;0;0.14;0.0;0.0;2.42;2;RCMF;0.0;33.24;33.33;0.0;0.0;['Colombia', 'Spain'];;;2025-06-30;61.29;16.26;1995-02-12;0.0;57.14;0.06;1.85;CF;;30;12;Colombia
-222032;74.01;0.62;92.44;0.21;0.82;15.51;0.07;0.34;0.0;;1317;;0.27;188;1;600000;0.68;56.58;61.84;61;0.48;Nabil Marmouk;67.39;Abha;1.44;7;0.48;25.0;0.14;33.33;0.07;https://cdn5.wyscout.com/photos/team/public/3377_120x120.png;10.59;0.0;;Division 1;90.13;0.0;0.0;['MAR'];1.17;1;right;13;5.19;25.63;4.58;0.48;30.27;0.07;0;0.0;0.07;5.19;0;0.0;47.37;0.0;0.0;0.0;3.14;0.0;1998-03-19;0.27;0.0;83.07;MAR;0.08;0.24;61.94;;https://cdn5.wyscout.com/photos/players/public/g-222032_100x130.png;43.28;0.0;100.0;False;Abha;4;0;4.03;1.3;['LCB', 'RDMF'];0.48;0.0;0.0;0;0.07;0;6.83;18.52;N. Marmouk;22.8;10;69.0;0.0;000000;90.48;6.36;0.72;0.0;0.14;0;1;0.27;0.0;0.0;2.67;0;LCB;14.286;40.38;100.0;0.0;0.07;['Morocco'];;;2026-06-30;0.0;11.75;1998-03-19;0.07;42.86;0.02;0.62;RDMF;;27;0;Morocco
397768;55.56;0.0;67.65;0.8;0.23;1.03;0.0;1.25;0.0;;790;;0.11;187;5;600000;0.11;44.44;75.0;96;1.94;Ablaye Vieux Mbengue;44.0;Al Arabi;3.42;17;0.46;0.0;1.37;0.0;0.23;https://cdn5.wyscout.com/photos/team/public/g14072_120x120.png;7.06;0.0;;Division 1;81.18;0.0;0.0;['SEN'];2.55;4;right;12;0.46;9.68;0.34;0.0;10.25;0.11;0;0.0;0.23;1.03;0;0.0;16.67;0.11;100.0;0.0;2.85;0.0;1992-05-19;0.11;0.0;77.78;SEN;0.29;0.04;33.87;;https://cdn5.wyscout.com/photos/players/public/g397768_100x130.png;33.33;0.0;0.0;False;Al Arabi;1;78;2.17;2.73;['CF'];0.46;0.11;0.0;1;0.0;2;0.68;7.86;A. Mbengue;13.66;0;33.33;0.0;000000;90.0;1.71;0.0;0.0;0.23;0;0;0.11;0.23;0.0;1.37;0;CF;29.412;6.55;0.0;0.0;0.57;['Senegal'];;;2025-06-30;25.0;3.87;1992-05-19;0.46;64.71;0.0;3.08;;;33;0;Senegal
210268;54.55;2.64;63.64;1.41;0.0;2.07;0.0;1.04;0.0;;955;;0.09;185;1;550000;0.66;63.64;42.11;100;1.13;Kevin Luckassen;34.72;Al Batin;3.58;12;0.47;0.0;1.88;53.33;1.41;https://cdn5.wyscout.com/photos/team/public/g40045_120x120.png;20.45;0.0;;Superliga;78.18;0.0;0.0;['NLD', 'GHA'];1.73;1;right;12;3.58;10.37;0.75;0.09;12.44;1.04;0;0.0;0.66;1.04;0;0.0;27.16;0.09;0.0;0.0;6.79;0.09;1993-07-26;0.09;0.0;68.18;NLD;0.16;0.31;31.34;;https://cdn5.wyscout.com/reports-img/photo-not-found.png;50.0;0.0;0.0;False;AS FC Buzău;1;80;2.12;7.63;['CF'];0.94;0.28;0.0;0;0.0;0;1.13;5.37;K. Luckassen;18.77;0;58.33;0.0;000000;86.84;3.11;0.13;0.0;0.57;0;0;0.19;0.0;0.0;1.51;0;CF;8.333;18.71;0.0;0.0;0.09;['Netherlands', 'Ghana'];;;;20.0;3.11;1993-07-26;0.09;25.0;0.03;2.92;;;31;0;Netherlands
-231395;63.75;1.52;73.91;2.33;0.0;8.1;1.11;3.85;0.3;LCMF;889;;0.2;186;4;550000;0.3;63.33;52.17;31;1.72;Abbas Sadiq Al Hassan;27.27; NEOM;8.61;17;1.32;50.0;1.42;73.91;3.04;https://cdn5.wyscout.com/photos/team/public/g16976_120x120.png;13.57;33.33;;Division 1;82.92;0.3;0.2;['KSA'];2.02;4;right;27;6.99;24.3;0.91;0.3;28.04;2.73;0;0.0;0.91;3.04;0;0.0;48.84;0.1;0.0;0.0;1.11;0.61;2004-02-22;0.2;0.0;76.53;KSA;0.2;1.68;47.76;;https://cdn5.wyscout.com/photos/players/public/g-231395_100x130.png;44.44;0.2;33.33;False; NEOM;2;76;5.2;4.35;['RW', 'RAMF', 'LCMF'];2.83;0.3;100.0;0;0.0;0;4.56;22.17;Abbas Al Hassan;15.94;24;62.22;0.0;000000;91.76;6.99;0.52;0.3;0.91;0;0;0.3;0.0;0.0;3.04;2;RW;23.529;10.35;33.33;0.0;0.4;['Saudi Arabia'];;;2029-06-30;50.0;6.99;2004-02-22;0.4;58.82;0.17;2.94;RAMF;;21;10;Saudi Arabia
431958;64.13;1.27;78.65;3.9;0.48;7.33;0.4;2.71;0.24;;1130;;0.72;183;2;500000;2.71;61.7;63.64;44;1.04;Yassine  Amri;28.0;Al Jandal;5.81;13;1.59;33.33;2.23;44.9;1.59;https://cdn5.wyscout.com/photos/team/public/g-19214_120x120.png;22.86;42.86;;Division 1;83.21;0.48;0.0;['TUN'];1.7;2;left;20;4.38;21.35;2.39;0.16;25.25;1.04;0;0.08;1.04;3.74;0;100.0;33.73;0.16;0.0;0.56;1.99;0.08;1995-08-18;0.16;0.0;77.29;TUN;0.14;1.5;40.42;;https://cdn5.wyscout.com/photos/players/public/g431958_100x130.png;56.67;0.08;25.0;False;Al Jandal;2;78;3.86;13.46;['RAMF', 'AMF'];2.47;0.56;50.0;1;0.0;0;4.22;16.73;Y. Amri;18.79;27;75.47;0.0;000000;91.78;5.65;0.23;0.96;0.4;0;0;0.16;0.0;0.0;2.71;1;RAMF;15.385;26.66;15.38;0.0;0.16;['Tunisia'];;;2026-06-30;48.39;7.09;1995-08-18;0.16;46.15;0.12;1.04;AMF;;29;0;Tunisia
315769;82.76;0.88;94.9;0.22;1.79;16.44;0.09;0.31;0.06;;2858;;0.25;183;1;450000;0.35;72.73;77.31;78;0.25;Juriën Gaari;64.41;Al Hazem;2.33;8;1.51;37.5;0.31;57.14;0.25;https://cdn5.wyscout.com/photos/team/public/2801_120x120.png;8.94;50.0;;Division 1;93.98;0.03;0.03;['NLD', 'CUR'];0.46;1;right;28;3.75;34.01;4.63;0.22;38.89;0.19;0;0.0;0.0;6.58;0;0.0;39.13;0.09;0.0;0.03;1.86;0.09;1993-12-23;0.22;0.0;89.15;NLD;0.01;0.33;64.79;;https://cdn5.wyscout.com/photos/players/public/g315769_100x130.png;57.14;0.0;25.0;False;Al Hazem;7;74;5.72;1.45;['RCB', 'RCB3'];0.47;0.06;66.67;0;0.03;1;9.2;25.92;J. Gaari;23.53;10;79.45;0.0;000000;93.24;6.71;0.35;0.0;0.03;0;1;0.16;0.03;0.0;3.59;0;RCB;12.5;39.37;16.67;0.0;0.03;['Netherlands', 'Curaçao'];;;;26.67;17.92;1993-12-23;0.03;25.0;0.01;0.28;RCB3;;31;0;Netherlands
-128868;60.8;1.77;74.83;2.56;0.08;6.8;0.54;3.05;0.16;CF;3308;;0.46;173;6;450000;1.39;59.29;57.39;38;2.37;Rédha Bensayah;50.94;Al Adalah;7.16;87;1.55;47.06;2.61;57.45;1.88;https://cdn5.wyscout.com/photos/team/public/g12557_120x120.png;17.52;30.3;;Division 1;81.81;0.33;0.03;['ALG'];12.4;6;left;33;4.79;22.88;2.04;0.46;26.72;0.95;0;0.0;0.98;3.81;0;0.0;39.93;0.33;0.0;0.03;2.88;0.35;1994-08-22;0.22;0.0;75.76;ALG;0.34;3.52;47.05;;https://cdn5.wyscout.com/reports-img/photo-not-found.png;50.67;0.03;27.54;False;Al Adalah;8;72;3.18;7.84;['RW', 'RWF', 'CF'];2.69;0.9;41.67;0;0.0;2;4.49;21.33;R. Bensayah;18.38;15;72.12;0.0;000000;92.02;5.06;0.79;0.41;0.68;0;0;0.11;0.05;0.0;1.85;1;RW;6.897;37.51;25.71;0.0;0.16;['Algeria'];;;2025-06-30;48.48;8.11;1994-08-22;0.16;39.08;0.1;3.81;RWF;;30;13;Algeria
191594;62.08;1.74;86.09;1.38;0.13;15.83;0.4;1.51;0.2;LCMF;2683;;1.21;179;1;450000;0.6;63.74;62.67;27;0.27;Afonso Miguel  Castro Vilhena Taira;56.14;Al Batin;3.92;8;0.7;22.22;0.67;60.98;0.97;https://cdn5.wyscout.com/photos/team/public/4095_120x120.png;14.69;25.0;;Division 1;79.61;0.5;0.0;['PRT'];1.16;1;right;27;7.28;30.59;4.06;0.2;35.59;0.57;0;0.03;0.77;8.79;0;100.0;48.41;0.57;0.0;0.74;1.91;0.1;1992-06-17;0.23;0.0;74.65;PRT;0.04;2.39;55.48;;https://cdn5.wyscout.com/photos/players/public/72140_100x130.png;46.28;0.17;34.48;False;Al Batin;7;67;5.13;4.23;['RCMF', 'RDMF', 'LCMF'];2.45;0.4;41.18;0;0.0;0;7.68;20.63;Afonso Taira;20.53;18;78.6;0.0;000000;92.31;8.52;0.27;0.44;0.67;0;0;0.44;0.0;0.0;3.76;5;RCMF;12.5;36.83;41.18;0.0;0.03;['Portugal'];;;;35.62;11.57;1992-06-17;0.03;37.5;0.08;0.94;RDMF;;32;14;Portugal
195841;63.08;1.93;75.63;1.79;0.0;6.06;0.26;2.21;0.23;;3176;;0.31;182;14;450000;1.5;59.46;41.89;99;1.67;Silva Henrique de Sousa Luvannor;30.14;Al Bukayriyah;5.81;59;1.36;36.36;2.49;49.21;0.77;https://cdn5.wyscout.com/photos/team/public/g-9478_120x120.png;21.28;41.18;;Division 1;77.73;0.54;0.09;['BRA', 'MHL'];11.8;10;left;32;2.1;21.76;1.11;0.11;23.49;0.2;0;0.03;0.91;3.15;0;100.0;28.53;0.34;80.0;0.03;5.92;0.06;1990-05-19;0.17;0.03;75.51;BRA;0.33;3.44;30.09;;https://cdn5.wyscout.com/photos/players/public/71799_100x130.png;53.85;0.23;33.33;False;Al Bukayriyah;6;78;2.3;9.04;['CF'];1.25;0.48;41.67;5;0.03;4;2.95;16.29;Luvannor;15.28;0;72.12;0.0;000000;89.27;2.49;0.17;0.0;0.82;0;1;0.03;0.11;0.0;1.5;8;CF;23.729;24.8;28.57;0.0;0.4;['Brazil', 'Moldova'];;;2025-06-30;54.55;6.74;1990-05-19;0.28;55.93;0.1;2.89;;;35;0;Brazil
480552;77.45;0.41;96.68;0.28;2.03;11.6;0.1;0.45;0.03;;2615;;0.31;185;1;450000;0.34;53.62;77.24;69;0.41;Cheick Ibrahim Comara;53.13;Al Jandal;2.37;12;0.24;11.11;0.21;50.0;0.14;https://cdn5.wyscout.com/photos/team/public/g-19214_120x120.png;8.54;0.0;;Division 1;93.24;0.07;0.03;['CIV'];1.62;1;left;27;4.23;26.47;3.54;0.55;30.15;0.14;0;0.0;0.17;2.37;0;0.0;48.65;0.07;0.0;0.0;2.2;0.0;1993-10-14;0.14;0.0;88.36;CIV;0.06;0.98;66.53;;https://cdn5.wyscout.com/photos/players/public/g480552_100x130.png;52.43;0.03;75.0;False;Al Jandal;4;80;4.55;1.27;['RCB', 'LCB'];0.55;0.0;0.0;0;0.0;1;4.75;19.24;C. Comara;20.74;21;62.32;0.0;000000;95.65;7.16;0.75;0.0;0.1;0;0;0.45;0.03;0.0;3.34;1;RCB;8.333;33.61;75.0;0.0;0.03;"[""Côte d'Ivoire""]";;;;43.75;13.46;1993-10-14;0.03;50.0;0.03;0.55;LCB;;31;0;Côte d'Ivoire
226405;63.16;0.38;51.35;4.59;0.0;3.63;0.96;4.01;0.19;RW;471;;0.0;175;0;450000;0.57;66.67;72.22;56;1.34;Evans Kangwa;40.0;Abha;4.78;7;2.68;0.0;3.63;62.5;4.39;https://cdn5.wyscout.com/photos/team/public/3377_120x120.png;14.14;15.79;;Division 1;79.49;0.19;0.38;['ZAM'];1.4;0;right;7;3.44;14.9;1.53;0.0;20.64;0.76;0;0.0;0.38;1.15;0;0.0;40.48;0.0;0.0;0.38;1.91;0.19;1992-10-09;0.0;0.0;64.81;ZAM;0.27;0.61;50.0;;https://cdn5.wyscout.com/photos/players/public/g226405_100x130.png;50.0;0.0;17.39;False;Abha;0;70;3.03;8.03;['LAMF', 'LW', 'RW'];3.82;3.63;0.0;0;0.0;0;2.87;12.61;E. Kangwa;20.49;15;66.67;0.0;000000;80.0;4.59;0.0;2.68;0.96;0;0;0.19;0.0;0.0;2.1;0;LAMF;0.0;25.76;25.0;0.0;0.0;['Zambia'];;;;25.0;7.07;1992-10-09;0.0;28.57;0.12;2.29;LW;;32;14;Zambia
