id;successful_forward_passes_percent;fouls_avg;successful_vertical_passes_percent;dribbles_avg;back_pass_to_gk_avg;forward_passes_avg;deep_completed_cross_avg;successful_attacking_actions_avg;accelerations_avg;third_position;minutes_on_field;prevented_goals;through_passes_avg;height;goals;market_value;foul_suffered_avg;accurate_passes_to_final_third_percent;defensive_duels_won;primary_position_percent;shots_avg;full_name;aerial_duels_won;last_club_name;back_passes_avg;shots;progressive_run_avg;successful_through_passes_percent;received_long_pass_avg;successful_dribbles_percent;crosses_avg;current_team_logo;duels_avg;successful_cross_from_left_percent;goalkeeper_exits_avg;domestic_competition_name;accurate_short_medium_pass_percent;key_passes_avg;pre_assist_avg;passport_country_codes;xg_shot;non_penalty_goal;foot;total_matches;defensive_duels_avg;short_medium_pass_avg;long_passes_avg;tackle_avg;passes_avg;cross_from_right_avg;conceded_goals;direct_free_kicks_taken_avg;deep_completed_pass_avg;passes_to_final_third_avg;shots_against;direct_free_kicks_on_target_percent;offensive_duels_won;smart_passes_avg;penalties_conversion_percent;free_kicks_taken_avg;aerial_duels_avg;cross_to_goalie_box_avg;birth_date;yellow_cards_avg;pre_pre_assist_avg;accurate_passes_percent;birth_country_code;xg_shot_avg;xg_assist;duels_won;conceded_goals_avg;image;successful_long_passes_percent;assists_avg;accurate_crosses_percent;on_loan;current_team_name;yellow_cards;weight;possession_adjusted_interceptions;offensive_duels_avg;positions;pass_to_penalty_area_avg;cross_from_left_avg;accurate_smart_passes_percent;penalties_taken;red_cards_avg;head_goals;progressive_pass_avg;received_pass_avg;name;average_pass_length;secondary_position_percent;successful_progressive_pass_percent;xg_save_avg;current_team_color;successful_back_passes_percent;successful_defensive_actions_avg;possession_adjusted_tackle;corners_taken_avg;shot_assists_avg;clean_sheets;red_cards;shot_block_avg;head_goals_avg;xg_save;interceptions_avg;assists;primary_position;goal_conversion_percent;average_long_pass_length;successful_cross_from_right_percent;save_percent;goals_avg;passport_country_names;gk_aerial_duels_avg;prevented_goals_avg;contract_expires;accurate_pass_to_penalty_area_percent;vertical_passes_avg;birth_day;non_penalty_goal_avg;shots_on_target_percent;xg_assist_avg;touch_in_box_avg;secondary_position;shots_against_avg;age;third_position_percent;birth_country_name
420665;66.92;0.62;80.0;1.75;0.34;7.34;0.51;1.41;0.11;RWF;1594;0.0;0.17;172;1;400000;1.36;68.09;62.9;19;2.09;Luis Miguel Redondo Fernández;46.15;FC Andorra;9.15;37;1.75;66.67;1.98;32.26;1.92;https://cdn5.wyscout.com/photos/team/public/g-10947_120x120.png;15.81;25.0;0.0;Primera Division RFEF;86.63;0.4;0.06;['ESP'];3.07;1;right;34;3.5;29.13;2.37;0.06;33.43;0.51;0;0.06;0.68;2.65;0;0.0;29.41;0.06;0.0;0.28;2.2;0.28;1998-02-04;0.23;0.0;80.07;ESP;0.17;1.53;38.57;0.0;https://cdn5.wyscout.com/photos/players/public/g420665_100x130.png;47.62;0.11;20.59;False;FC Andorra;4;67;3.26;7.68;['LCMF3', 'AMF', 'RWF'];2.03;1.36;100.0;0;0.0;0;3.95;24.62;Luismi Redondo;16.56;14;62.86;0.0;000000;93.83;4.18;0.1;2.15;0.73;0;0;0.11;0.0;0.0;1.92;2;LCMF3;2.703;16.22;11.11;0.0;0.06;['Spain'];0.0;0.0;2026-06-30;38.89;9.32;1998-02-04;0.06;18.92;0.09;2.54;AMF;0.0;27.0;13;Spain
428979;72.61;1.78;92.53;0.2;1.95;20.39;0.03;0.67;0.1;0;2675;0.0;0.47;182;3;400000;1.18;66.42;68.75;79;0.98;Kevin Sibille;62.94;Ponferradina;2.46;29;1.04;28.57;0.44;83.33;0.17;https://cdn5.wyscout.com/photos/team/public/2597_120x120.png;17.02;0.0;0.0;Primera Division RFEF;89.39;0.03;0.07;['ARG', 'ITA'];3.33;3;right;31;7.0;32.33;9.05;0.4;41.55;0.17;0;0.0;0.2;8.92;0;0.0;69.44;0.03;0.0;0.0;5.72;0.0;1998-09-15;0.24;0.03;82.02;ARG;0.11;0.49;63.64;0.0;https://cdn5.wyscout.com/photos/players/public/g428979_100x130.png;56.88;0.03;20.0;False;Ponferradina;7;79;7.01;1.21;['RCB'];0.71;0.0;100.0;0;0.03;3;12.04;27.99;K. Sibille;25.46;0;77.65;0.0;0000FF;100.0;10.3;0.56;0.0;0.17;0;1;0.61;0.1;0.0;5.08;1;RCB;10.345;41.97;20.0;0.0;0.1;['Argentina', 'Italy'];0.0;0.0;2025-06-30;14.29;16.65;1998-09-15;0.1;44.83;0.02;1.24;0;0.0;26.0;0;Argentina
460524;69.75;1.54;84.77;1.11;0.86;13.87;0.77;1.63;0.34;0;1051;0.0;0.69;167;0;400000;0.34;64.29;64.29;92;0.51;Martí Vilà García;37.5;FC Andorra;6.76;6;0.86;37.5;1.03;46.15;3.17;https://cdn5.wyscout.com/photos/team/public/g-10947_120x120.png;15.07;27.78;0.0;Primera Division RFEF;88.42;0.51;0.0;['ESP'];0.51;0;left;19;7.19;32.54;4.8;0.51;40.42;0.09;0;0.0;0.69;4.8;0;0.0;35.0;0.09;0.0;0.17;1.37;0.34;1999-05-26;0.26;0.0;78.6;ESP;0.04;0.95;51.14;0.0;https://cdn5.wyscout.com/photos/players/public/g460524_100x130.png;44.64;0.17;29.73;False;FC Andorra;3;65;3.66;3.43;['LB'];3.25;3.08;100.0;0;0.0;0;8.39;30.4;Martí Vilà;19.58;0;63.27;0.0;000000;93.67;7.36;0.85;0.17;1.2;0;0;0.0;0.0;0.0;2.23;2;LB;0.0;27.16;100.0;0.0;0.0;['Spain'];0.0;0.0;2026-06-30;52.63;12.93;1999-05-26;0.0;16.67;0.08;1.28;0;0.0;26.0;0;Spain
479289;67.35;1.18;73.65;3.15;0.59;10.37;1.1;3.5;0.75;0;3829;0.0;0.14;174;1;400000;1.29;59.23;57.77;80;0.89;Thomas Carrique;38.89;Ponferradina;6.98;38;2.44;16.67;2.42;61.94;4.14;https://cdn5.wyscout.com/photos/team/public/2597_120x120.png;16.74;0.0;0.0;Primera Division RFEF;87.09;0.54;0.02;['FRA'];2.96;1;right;39;5.9;24.59;3.76;0.09;32.3;4.07;0;0.0;0.56;3.06;0;0.0;50.84;0.05;0.0;0.0;2.12;0.4;1999-02-26;0.12;0.02;75.62;FRA;0.07;6.41;50.14;0.0;https://cdn5.wyscout.com/photos/players/public/g479289_100x130.png;49.38;0.14;29.55;False;Ponferradina;5;72;4.51;7.03;['RB', 'RB5'];3.06;0.02;50.0;0;0.0;0;6.68;22.45;T. Carrique;21.3;11;69.01;0.0;0000FF;95.96;6.72;0.13;0.0;1.03;0;0;0.05;0.0;0.0;3.22;6;RB;2.632;36.27;30.06;0.0;0.02;['France'];0.0;0.0;2025-06-30;46.15;9.54;1999-02-26;0.02;34.21;0.15;1.74;RB5;0.0;26.0;0;France
455883;83.33;1.12;77.78;0.0;0.56;10.06;0.56;1.12;0.0;CF;161;0.0;0.0;178;0;350000;0.0;87.5;72.73;59;0.56;Alberto Solís Gómez;0.0;FC Andorra;13.42;1;2.24;0.0;1.12;0.0;1.12;https://cdn5.wyscout.com/photos/team/public/g-10947_120x120.png;13.42;50.0;0.0;Primera Division RFEF;86.57;0.0;0.0;['ESP'];0.49;0;right;3;6.15;37.45;0.56;0.0;39.13;0.0;0;0.0;1.68;4.47;0;0.0;12.5;0.56;0.0;0.0;2.24;0.0;1998-01-01;0.0;0.0;84.29;ESP;0.27;0.35;41.67;0.0;https://cdn5.wyscout.com/photos/players/public/g455883_100x130.png;0.0;0.0;50.0;False;FC Andorra;0;70;2.14;4.47;['LCMF3', 'LWF', 'CF'];2.24;1.12;0.0;0;0.0;0;5.03;31.3;Alberto Solís;14.98;23;55.56;0.0;000000;91.67;6.15;0.0;0.0;1.68;0;0;0.0;0.0;0.0;1.68;0;LCMF3;0.0;13.37;0.0;0.0;0.0;['Spain'];0.0;0.0;2026-06-30;75.0;10.06;1998-01-01;0.0;100.0;0.19;2.24;LWF;0.0;27.0;17;Spain
308703;75.0;0.39;75.0;1.18;0.0;4.74;0.0;0.79;0.0;0;228;0.0;0.0;175;0;350000;3.16;57.14;71.43;42;2.37;Luis Fernández Teijeiro;40.0;Arenteiro;6.32;6;0.39;0.0;0.79;33.33;1.58;https://cdn5.wyscout.com/photos/team/public/g39883_120x120.png;18.55;0.0;0.0;Primera Division RFEF;85.71;0.0;0.0;['ESP'];0.34;0;right;12;2.76;16.58;0.79;0.0;18.95;0.79;0;0.0;1.58;2.76;0;0.0;28.57;0.0;0.0;0.39;1.97;0.39;1993-09-27;0.39;0.0;77.08;ESP;0.13;0.16;38.3;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;50.0;0.0;0.0;False;Arenteiro;1;72;0.79;11.05;['CF', 'AMF'];2.76;0.79;0.0;0;0.0;0;2.37;14.61;Luis Fernández;15.44;37;83.33;0.0;000000;93.75;2.37;0.0;0.39;1.18;0;0;0.0;0.0;0.0;0.39;0;CF;0.0;4.82;0.0;0.0;0.0;['Spain'];0.0;0.0;2026-06-30;57.14;4.74;1993-09-27;0.0;16.67;0.06;1.97;AMF;0.0;31.0;0;Spain
-118629;80.0;3.18;68.75;0.49;0.0;2.45;0.0;0.24;0.0;0;368;0.0;0.0;190;1;350000;0.24;42.86;27.78;63;1.22;Jeriel Nicolas De Santis Cordova;47.37;Intercity SJ D' Alacant;3.18;5;0.49;0.0;1.71;0.0;0.24;https://cdn5.wyscout.com/photos/team/public/908_120x120.png;18.34;0.0;0.0;Primera División;83.33;0.0;0.0;['VEN', 'ITA'];1.07;1;right;11;4.4;10.27;0.98;0.24;11.49;0.0;0;0.0;0.49;1.71;0;0.0;4.35;0.0;0.0;0.0;4.65;0.0;2002-06-18;0.73;0.0;80.85;VEN;0.26;0.0;28.0;0.0;https://cdn5.wyscout.com/photos/players/public/g-118629_100x130.png;75.0;0.0;0.0;True;Caracas;3;85;2.27;5.63;['CF', 'AMF'];0.49;0.24;0.0;0;0.0;1;1.22;8.32;J. De Santis;15.05;26;80.0;0.0;FF0000;100.0;2.69;0.45;0.0;0.0;0;0;0.24;0.24;0.0;1.22;0;CF;20.0;10.12;0.0;0.0;0.24;['Venezuela', 'Italy'];0.0;0.0;2025-06-30;50.0;3.91;2002-06-18;0.24;20.0;0.0;1.47;AMF;0.0;22.0;0;Venezuela
-196624;84.16;0.98;80.68;0.37;0.73;12.33;1.59;2.08;0.37;0;737;0.0;0.0;181;0;350000;0.12;92.86;56.86;93;0.12;Francisco Javier Delgado Rojano;63.16;Ceuta;5.37;1;0.85;0.0;0.98;66.67;3.54;https://cdn5.wyscout.com/photos/team/public/g22432_120x120.png;11.23;0.0;0.0;Primera Division RFEF;89.34;0.49;0.0;['ESP'];0.16;0;right;12;6.23;29.8;1.71;0.0;35.05;3.42;0;0.0;0.37;3.42;0;0.0;15.38;0.0;0.0;0.0;2.32;0.37;2001-07-11;0.24;0.0;84.32;ESP;0.02;0.89;50.0;0.0;https://cdn5.wyscout.com/photos/players/public/g-196624_100x130.png;71.43;0.12;48.28;True;Ceuta;2;62;6.19;1.59;['RB'];3.66;0.0;0.0;0;0.0;0;7.69;25.4;Fran Delgado;20.93;0;77.78;0.0;000000;90.91;7.45;0.0;0.0;0.98;0;0;0.12;0.0;0.0;3.91;1;RB;0.0;17.97;50.0;0.0;0.0;['Spain'];0.0;0.0;2025-06-30;56.67;10.75;2001-07-11;0.0;100.0;0.11;0.49;0;0.0;23.0;0;Spain
136146;0.0;0.0;100.0;0.0;0.0;3.83;0.0;0.0;0.0;0;47;0.0;0.0;173;0;350000;0.0;0.0;0.0;100;0.0;Florian Jozefzoon;0.0;Intercity SJ D' Alacant;7.66;0;0.0;0.0;1.91;0.0;0.0;https://cdn5.wyscout.com/photos/team/public/g-10918_120x120.png;9.57;0.0;0.0;Primera Division RFEF;90.0;0.0;0.0;['SUR', 'NLD'];0.0;0;right;1;0.0;19.15;1.91;0.0;21.06;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1991-02-09;0.0;0.0;81.82;SUR;0.0;0.0;0.0;0.0;https://cdn5.wyscout.com/photos/players/public/54859_100x130.png;0.0;0.0;0.0;False;Intercity SJ D' Alacant;0;70;0.0;7.66;['RW'];0.0;0.0;0.0;0;0.0;0;0.0;19.15;F. Jozefzoon;12.98;0;0.0;0.0;000000;100.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0;RW;0.0;43.39;0.0;0.0;0.0;['Suriname', 'Netherlands'];0.0;0.0;2025-06-30;0.0;1.91;1991-02-09;0.0;0.0;0.0;0.0;0;0.0;34.0;0;Suriname
183106;62.44;0.71;74.8;0.71;0.62;19.63;1.24;1.78;0.18;0;1013;0.0;0.44;171;1;350000;0.09;59.77;59.42;77;0.44;Diego Caballo Alonso;84.62;Intercity SJ D' Alacant;4.18;5;0.98;20.0;1.87;50.0;3.46;https://cdn5.wyscout.com/photos/team/public/g-10918_120x120.png;11.19;38.24;0.0;Primera Division RFEF;80.13;0.27;0.09;['ESP'];0.05;1;left;15;6.13;26.83;8.44;0.09;38.56;0.36;0;0.0;0.44;7.73;0;0.0;35.29;0.09;0.0;0.8;1.15;0.09;1994-02-17;0.18;0.0;70.05;ESP;0.0;0.72;57.14;0.0;https://cdn5.wyscout.com/photos/players/public/g183106_100x130.png;50.53;0.09;38.46;False;Intercity SJ D' Alacant;2;69;5.86;1.51;['LB', 'LB5'];3.38;3.02;0.0;0;0.0;0;11.82;22.83;D. Caballo;25.0;21;70.68;0.0;000000;91.49;8.35;0.11;0.8;0.71;0;0;0.0;0.0;0.0;4.62;1;LB;20.0;39.54;50.0;0.0;0.09;['Spain'];0.0;0.0;2025-06-30;36.84;10.93;1994-02-17;0.09;20.0;0.06;0.44;LB5;0.0;31.0;0;Spain
335377;64.29;1.01;79.52;3.2;0.09;5.12;0.55;2.93;0.09;LWF;984;0.0;0.37;180;1;350000;1.65;81.25;53.57;38;0.73;Andrés Pascual Santoja;16.67;Intercity SJ D' Alacant;7.5;8;1.55;50.0;2.01;60.0;2.29;https://cdn5.wyscout.com/photos/team/public/g-10918_120x120.png;18.57;37.5;0.0;Primera Division RFEF;90.3;0.46;0.0;['ESP'];0.81;1;left;21;5.12;21.68;1.55;0.37;25.52;0.82;0;0.0;1.19;1.46;0;0.0;41.76;0.09;0.0;0.09;2.74;0.55;1996-11-18;0.27;0.0;81.0;ESP;0.07;0.83;40.89;0.0;https://cdn5.wyscout.com/photos/players/public/g335377_100x130.png;23.53;0.18;32.0;False;Intercity SJ D' Alacant;3;70;3.94;8.32;['RW', 'LAMF', 'LWF'];2.29;1.46;100.0;0;0.09;0;3.29;16.37;Sito;17.14;26;63.89;0.0;000000;92.68;5.76;0.54;0.27;1.19;0;1;0.09;0.0;0.0;2.65;2;RW;12.5;19.53;22.22;0.0;0.09;['Spain'];0.0;0.0;2025-06-30;52.0;7.59;1996-11-18;0.09;25.0;0.08;1.74;LAMF;0.0;28.0;10;Spain
354951;73.91;1.28;70.59;0.64;1.91;14.68;0.0;0.64;0.0;0;141;0.0;0.0;184;0;350000;1.28;62.5;50.0;91;0.64;Manel Royo Castell;14.29;FC Andorra;8.3;1;1.91;0.0;0.64;100.0;0.0;https://cdn5.wyscout.com/photos/team/public/g-10947_120x120.png;12.77;0.0;0.0;Primera Division RFEF;85.45;0.64;0.0;['ESP'];0.0;0;left;4;3.83;35.11;3.83;0.0;38.94;0.0;0;0.0;0.64;5.11;0;0.0;60.0;0.0;0.0;0.0;4.47;0.0;1994-02-28;0.64;0.0;78.69;ESP;0.0;0.06;35.0;0.0;https://cdn5.wyscout.com/photos/players/public/g354951_100x130.png;16.67;0.0;0.0;False;FC Andorra;1;77;11.43;3.19;['LB'];0.64;0.0;0.0;0;0.0;0;5.74;31.91;Manel Royo;18.38;0;44.44;0.0;000000;100.0;7.02;0.0;0.0;0.64;0;0;0.0;0.0;0.0;5.11;0;LB;0.0;42.54;0.0;0.0;0.0;['Spain'];0.0;0.0;2025-06-30;100.0;10.85;1994-02-28;0.0;0.0;0.04;0.0;0;0.0;31.0;0;Spain
468970;75.7;0.65;88.92;1.35;0.25;7.99;0.31;2.34;0.56;AMF;3199;0.0;0.31;174;13;350000;0.45;80.3;56.9;31;2.19;Luis Rodríguez Chacón;26.32;Cultural Leonesa;8.36;78;1.91;63.64;0.73;64.58;0.87;https://cdn5.wyscout.com/photos/team/public/2102_120x120.png;8.97;21.43;0.0;Primera Division RFEF;88.97;0.25;0.14;['ESP'];8.85;13;right;37;3.26;30.86;1.35;0.03;33.06;0.42;0;0.25;1.1;3.71;0;44.44;41.98;0.28;0.0;0.53;1.07;0.23;2000-05-30;0.14;0.0;86.3;ESP;0.25;3.07;43.89;0.0;https://cdn5.wyscout.com/photos/players/public/g468970_100x130.png;58.33;0.03;35.48;False;Cultural Leonesa;5;60;3.39;3.69;['LAMF', 'LW', 'AMF'];1.83;0.39;60.0;0;0.0;1;3.83;25.83;Luis Chacón;16.41;24;70.59;0.0;000000;94.95;4.33;0.04;1.18;1.18;0;0;0.14;0.03;0.0;2.45;1;LAMF;16.667;25.79;46.67;0.0;0.37;['Spain'];0.0;0.0;2028-06-30;56.92;9.9;2000-05-30;0.37;44.87;0.09;2.7;LW;0.0;25.0;12;Spain
120145;56.98;1.8;77.11;0.73;0.0;3.68;0.26;1.16;0.13;0;2101;0.0;0.09;174;6;350000;1.58;57.58;51.02;98;1.76;Rodrigo Ríos Lozano;37.23;Ceuta;5.35;41;0.51;50.0;2.48;41.18;0.43;https://cdn5.wyscout.com/photos/team/public/g22432_120x120.png;17.35;75.0;0.0;Primera Division RFEF;79.83;0.21;0.0;['ESP'];6.71;6;right;38;2.1;15.51;0.69;0.09;16.58;0.26;0;0.0;0.51;1.41;0;0.0;35.56;0.04;0.0;0.0;5.87;0.0;1990-06-06;0.26;0.04;77.78;ESP;0.29;1.26;36.54;0.0;https://cdn5.wyscout.com/photos/players/public/52839_100x130.png;43.75;0.09;60.0;False;Ceuta;6;72;2.24;5.78;['CF'];0.86;0.17;100.0;1;0.04;0;1.54;12.55;R. Ríos Lozano;13.95;0;55.56;0.0;000000;90.4;2.61;0.13;0.0;0.51;0;1;0.13;0.0;0.0;1.46;2;CF;14.634;9.56;50.0;0.0;0.26;['Spain'];0.0;0.0;2026-06-30;65.0;3.56;1990-06-06;0.26;31.71;0.05;2.83;0;0.0;35.0;0;Spain
289773;67.59;1.02;72.87;2.09;1.13;12.9;1.43;3.16;0.22;0;3273;0.0;0.3;171;1;350000;0.77;65.71;69.73;81;0.41;Javier Jiménez Moreno;34.15;Ibiza;7.81;15;1.57;36.36;2.2;64.47;4.81;https://cdn5.wyscout.com/photos/team/public/g39898_120x120.png;15.87;34.3;0.0;Primera Division RFEF;87.54;0.33;0.0;['ESP'];0.86;1;left;36;7.18;26.26;4.95;0.27;35.77;0.03;0;0.0;0.41;4.81;0;0.0;41.41;0.03;0.0;0.0;1.13;0.66;1996-01-11;0.22;0.05;74.79;ESP;0.02;2.86;54.59;0.0;https://cdn5.wyscout.com/photos/players/public/g289773_100x130.png;45.0;0.08;33.71;False;Ibiza;8;70;4.15;5.44;['LB', 'LWB'];3.52;4.73;100.0;0;0.03;0;8.25;25.9;Javi Jiménez;22.4;10;71.33;0.0;000000;94.72;8.08;0.41;0.0;0.88;0;1;0.22;0.0;0.0;2.8;3;LB;6.667;37.84;0.0;0.0;0.03;['Spain'];0.0;0.0;2025-06-30;42.97;10.34;1996-01-11;0.03;40.0;0.08;1.18;LWB;0.0;29.0;0;Spain
423619;78.35;0.0;97.11;0.0;0.04;11.65;0.0;0.0;0.0;0;2534;-7.01;0.11;185;0;300000;0.07;45.95;100.0;100;0.0;Marc Vicente Vidal Girona;87.5;Celta Fortuna;0.04;0;0.0;66.67;0.25;0.0;0.0;https://cdn5.wyscout.com/photos/team/public/2701_120x120.png;0.46;0.0;0.99;Primera Division RFEF;97.71;0.0;0.0;['ESP'];0.0;0;right;26;0.04;15.49;6.25;0.0;21.74;0.0;36;0.0;0.0;1.31;101;0.0;66.67;0.0;0.0;0.0;0.28;0.0;2000-02-14;0.04;0.0;87.09;ESP;0.0;0.0;76.92;1.28;https://cdn5.wyscout.com/photos/players/public/g423619_100x130.png;60.8;0.0;0.0;False;Celta Fortuna;1;74;0.83;0.11;['GK'];0.04;0.0;0.0;0;0.0;0;4.48;13.07;Marc Vidal;27.48;0;66.67;1.03;679dcd;100.0;0.6;0.0;0.0;0.0;5;0;0.0;0.0;28.99;0.57;0;GK;0.0;46.78;0.0;64.36;0.0;['Spain'];0.28;-0.249;2028-06-30;0.0;8.6;2000-02-14;0.0;0.0;0.0;0.0;0;3.59;25.0;0;Spain
-135536;71.43;2.08;76.92;5.12;0.0;5.31;0.38;3.22;0.19;RWF;475;0.0;0.95;179;0;300000;1.89;87.5;51.43;46;1.52;Fabio Blanco Gómez;14.29;Villarreal B;3.6;8;0.76;60.0;0.95;33.33;1.52;https://cdn5.wyscout.com/photos/team/public/162_120x120.png;24.06;0.0;0.0;Segunda Liga;83.65;0.76;0.0;['ESP'];0.93;0;right;17;6.63;19.71;2.08;0.0;23.12;1.33;0;0.0;0.57;1.52;0;0.0;27.78;0.38;0.0;0.0;1.33;0.19;2004-02-18;0.0;0.0;77.87;ESP;0.18;1.14;31.5;0.0;https://cdn5.wyscout.com/photos/players/public/g-135536_100x130.png;54.55;0.19;37.5;False;Marítimo;0;71;3.53;13.64;['RW', 'CF', 'RWF'];1.14;0.19;50.0;0;0.0;0;2.65;18.57;Fabio Blanco;15.03;16;78.57;0.0;2c533d;78.95;5.68;0.0;0.0;0.95;0;0;0.0;0.0;0.0;2.27;1;RW;0.0;12.47;42.86;0.0;0.0;['Spain'];0.0;0.0;2026-06-30;83.33;7.39;2004-02-18;0.0;50.0;0.22;1.33;CF;0.0;21.0;14;Spain
-145736;59.52;1.02;65.31;3.27;0.0;4.29;0.31;3.78;0.71;RW;882;0.0;0.41;177;5;300000;1.63;66.67;40.74;55;2.35;Hugo González Sotos;14.29;Celta Fortuna;4.59;23;2.65;25.0;1.84;53.13;1.02;https://cdn5.wyscout.com/photos/team/public/2701_120x120.png;16.63;25.0;0.0;Primera Division RFEF;72.09;0.31;0.0;['ESP'];3.84;5;right;13;2.76;17.55;0.31;0.31;18.88;0.61;0;0.2;0.51;2.14;0;100.0;44.79;0.41;0.0;1.02;1.43;0.31;2003-02-07;0.31;0.0;69.73;ESP;0.39;1.13;40.49;0.0;https://cdn5.wyscout.com/photos/players/public/g-145736_100x130.png;66.67;0.31;30.0;False;Celta Fortuna;3;73;1.53;9.8;['CF', 'RWF', 'RW'];1.73;0.41;25.0;0;0.0;0;2.14;15.31;Hugo González;14.06;23;47.62;0.0;679dcd;88.89;2.55;0.42;3.16;0.92;0;0;0.1;0.0;0.0;1.12;3;CF;21.739;9.2;33.33;0.0;0.51;['Spain'];0.0;0.0;2027-06-30;29.41;5.0;2003-02-07;0.51;69.57;0.12;3.06;RWF;0.0;22.0;14;Spain
475765;59.41;1.84;62.69;5.73;0.14;7.14;1.41;5.09;0.28;RW;1273;0.0;0.0;180;2;300000;1.7;67.65;46.43;25;1.63;Jaume Alberto Cuéllar Mendoza;18.6;Arenteiro;6.08;23;1.63;0.0;2.26;53.09;4.81;https://cdn5.wyscout.com/photos/team/public/g39883_120x120.png;25.52;16.67;0.0;Primera Division RFEF;76.0;0.49;0.0;['ESP', 'BOL'];1.6;2;right;28;7.92;21.21;1.91;0.28;27.64;3.04;0;0.0;0.85;2.4;0;0.0;42.51;0.0;0.0;0.07;3.04;1.13;2001-08-23;0.28;0.0;66.24;ESP;0.11;1.37;41.27;0.0;https://cdn5.wyscout.com/photos/players/public/g475765_100x130.png;44.44;0.0;30.88;False;Arenteiro;4;69;5.49;11.81;['RAMF', 'LAMF', 'RW'];4.03;1.7;0.0;0;0.0;0;5.16;16.83;J. Cuéllar;20.92;24;78.08;0.0;000000;87.21;7.42;0.45;0.07;0.92;0;0;0.14;0.0;0.0;3.46;0;RAMF;8.696;20.94;37.21;0.0;0.14;['Spain', 'Bolivia'];0.0;0.0;2025-06-30;45.61;9.47;2001-08-23;0.14;34.78;0.1;2.26;LAMF;0.0;23.0;22;Spain
378687;50.0;0.67;50.0;0.34;0.0;4.03;0.0;0.34;0.0;0;268;0.0;0.0;180;1;300000;1.68;50.0;50.0;91;1.01;Luka Štor;50.0;Intercity SJ D' Alacant;6.38;3;0.34;0.0;3.02;0.0;1.01;https://cdn5.wyscout.com/photos/team/public/g-10918_120x120.png;12.09;0.0;0.0;Primera Division RFEF;66.67;0.0;0.0;['SVN'];0.36;1;right;7;1.34;14.1;0.0;0.0;15.11;0.34;0;0.0;0.0;1.34;0;0.0;28.57;0.0;0.0;0.0;2.69;0.0;1998-07-05;0.34;0.0;62.22;SVN;0.12;0.07;36.11;0.0;https://cdn5.wyscout.com/photos/players/public/g378687_100x130.png;0.0;0.0;0.0;False;Intercity SJ D' Alacant;1;74;2.17;4.7;['CF'];0.34;0.67;0.0;0;0.0;0;2.01;9.4;L. Štor;15.93;0;50.0;0.0;000000;78.95;2.35;0.0;0.34;0.34;0;0;0.34;0.0;0.0;1.68;0;CF;33.333;0.0;0.0;0.0;0.34;['Slovenia'];0.0;0.0;2025-06-30;0.0;3.36;1998-07-05;0.34;33.33;0.02;2.69;0;0.0;26.0;0;Slovenia
396172;51.28;1.7;68.75;1.06;0.0;2.29;0.0;1.17;0.23;0;1534;0.0;0.06;188;1;300000;1.41;58.82;46.15;98;2.11;Gonzalo Ignacio Di Renzo;40.46;Ourense CF;3.46;36;1.06;0.0;1.47;55.56;0.65;https://cdn5.wyscout.com/photos/team/public/g39884_120x120.png;25.52;14.29;0.0;Primera Division RFEF;73.85;0.18;0.0;['ARG', 'ITA'];5.45;1;right;34;3.05;11.44;0.35;0.47;12.32;0.23;0;0.0;0.65;1.0;0;0.0;28.08;0.06;0.0;0.0;7.69;0.0;1995-12-30;0.23;0.0;70.0;ARG;0.32;0.56;34.94;0.0;https://cdn5.wyscout.com/photos/players/public/g396172_100x130.png;50.0;0.06;9.09;False;Ourense CF;4;74;2.45;8.57;['CF'];1.06;0.41;0.0;1;0.0;0;0.7;7.63;G. Di Renzo;13.59;0;66.67;0.0;000000;84.75;3.7;0.63;0.0;0.23;0;0;0.23;0.0;0.0;1.82;1;CF;2.778;7.44;0.0;0.0;0.06;['Argentina', 'Italy'];0.0;0.0;2025-06-30;27.78;3.75;1995-12-30;0.06;25.0;0.03;2.99;0;0.0;29.0;0;Argentina
469878;68.67;1.02;88.89;1.65;0.0;10.55;0.13;1.53;0.0;LCMF3;708;0.0;0.38;188;0;300000;1.14;68.18;53.49;39;1.02;Juan Manuel Bravo Alcántara;39.47;Ourense CF;7.75;8;0.64;0.0;0.64;61.54;0.51;https://cdn5.wyscout.com/photos/team/public/g39884_120x120.png;20.72;0.0;0.0;Primera Division RFEF;85.41;0.13;0.0;['ESP'];0.61;0;right;21;5.47;29.62;2.42;0.51;32.54;0.51;0;0.13;0.51;5.59;0;0.0;41.38;0.25;0.0;0.38;4.83;0.0;1998-02-10;0.13;0.0;81.64;ESP;0.08;0.19;42.33;0.0;https://cdn5.wyscout.com/photos/players/public/g469878_100x130.png;47.37;0.0;25.0;False;Ourense CF;1;74;4.89;7.37;['RCMF', 'RDMF', 'LCMF3'];1.65;0.0;0.0;0;0.0;0;5.97;21.74;Juanma Bravo;18.21;15;72.34;0.0;000000;90.16;7.12;0.67;0.0;0.25;0;0;0.38;0.0;0.0;3.69;0;RCMF;0.0;24.13;25.0;0.0;0.0;['Spain'];0.0;0.0;2025-06-30;46.15;9.15;1998-02-10;0.0;37.5;0.02;0.64;RDMF;0.0;27.0;13;Spain
